Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	AE	T	LC	SI	GS	FEM	PR	ITC	TC	SBA	VA	CR	PM	JU	NS	W	ER	NF	CS	FT	P	FR	FW	PE	GP	IC	AA	SSA	HS	FE	N	MS	SE	PRVP	CC	CSA	NMB	LR	AC	FP	NCU	IA	CAB	FCA	M	RR	NA	NC	FAA	FHL	MC	FMC	MN	LGA	FL	FA	H	ID	CZ	DC	NHA	B	FO	PA	SS	OP	X	FCD	FM	CA	Z	AR	ES	U	NASA	F	DP	CNF	SB	G	GB	II	ICA	RNB	OCM	FF	GE	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1979	5022	1995	1121	3028	614	1379	485	436	127	514	633	441	918	344	84	545	181	52	282	142	226	62	252	384	83	6	60	26	12	87	81	65	50	0	12	14	12	41	26	44	0	1	45	46	8	13	3	8	0	1	24	0	37	52	10	15	13	3	10	2	37	5	0	3	2	0	1	5	0	3	0	0	0	0	1	0	10	0	0	0	0	0	0	1	49	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5713	2423	1220	3242	645	1095	480	431	117	662	763	517	222	333	249	665	224	11	278	283	412	55	384	270	138	7	55	41	28	81	65	92	67	0	3	13	5	39	49	33	0	5	39	28	45	8	3	13	0	9	112	0	52	58	7	8	19	2	7	2	102	2	0	4	0	0	0	17	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	49	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	4780	2260	2952	2740	791	1000	457	410	124	417	284	339	51	238	261	369	407	113	448	190	279	85	517	148	64	73	5	10	22	87	57	78	57	0	8	23	4	20	34	43	0	11	32	33	5	8	1	14	1	15	30	0	45	6	7	13	6	2	2	4	52	2	0	2	0	2	1	18	0	4	0	0	0	2	0	0	5	0	0	0	0	0	0	2	46	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4580	1700	1546	2211	813	819	490	365	103	466	59	341	49	202	225	397	227	6	421	191	562	62	471	42	84	87	13	61	18	118	49	163	72	0	9	14	3	30	22	37	0	8	104	15	25	7	1	10	0	25	22	0	43	0	7	17	16	3	5	3	41	3	0	2	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3751	1662	2644	3098	1009	690	379	406	124	515	99	263	54	215	211	418	154	10	470	157	227	91	477	66	166	141	8	18	35	105	55	75	59	0	6	13	2	19	31	42	0	12	45	12	6	7	1	12	0	18	25	0	20	0	3	12	7	3	1	10	38	2	0	3	2	0	0	12	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4773	1809	2665	3338	961	847	492	449	146	673	136	270	34	334	286	311	198	12	474	257	203	68	546	62	102	164	8	68	96	36	35	76	59	0	4	23	2	29	28	37	0	64	52	21	8	6	0	9	1	17	30	0	33	0	8	19	5	3	0	19	201	0	0	1	2	0	0	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3920	2168	1340	2829	1149	871	410	784	222	644	135	343	42	232	251	324	168	12	330	209	228	75	301	36	65	110	13	16	99	22	40	92	80	0	4	32	2	13	77	51	1	29	56	15	13	8	2	11	0	15	27	0	17	0	5	19	14	3	3	24	0	4	0	2	1	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4924	2052	1230	2386	782	876	332	545	261	683	68	178	17	244	272	283	185	6	416	243	202	80	278	21	92	72	5	37	76	19	35	49	67	0	5	29	3	23	61	51	0	17	59	506	7	8	1	11	0	3	33	2	566	0	3	24	13	2	1	11	0	6	0	1	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4404	1604	1429	2755	1108	933	381	454	367	895	54	154	49	204	269	192	205	5	442	193	186	75	283	9	67	81	17	47	68	4	27	64	80	0	6	34	2	11	43	48	0	4	55	18	5	11	4	11	0	8	35	0	129	0	1	13	6	2	4	16	0	13	0	1	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5367	1413	1301	2442	941	749	391	389	384	1030	69	195	30	318	235	150	219	0	410	279	187	87	285	0	67	55	11	42	55	3	36	64	98	0	5	45	3	5	33	43	0	9	45	22	8	8	3	12	0	6	48	0	100	0	1	10	12	3	6	15	0	14	0	1	0	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4015	1670	1379	3020	764	710	285	742	437	1188	154	151	20	217	237	180	252	9	375	281	204	51	292	0	47	55	20	105	118	7	47	64	91	0	4	30	1	14	32	51	5	4	67	13	5	9	3	12	0	9	43	0	152	0	0	13	8	8	4	16	0	2	0	3	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4481	2214	1417	2214	1139	693	308	368	562	1078	247	199	31	219	324	184	266	10	438	317	177	45	273	9	45	80	84	41	87	17	49	75	77	0	1	41	0	12	20	46	0	5	74	16	15	10	10	10	0	7	36	0	116	0	1	11	11	1	3	18	0	3	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3320	1383	1217	2074	1240	612	339	329	529	1263	186	162	94	189	369	157	285	7	361	289	170	51	274	7	54	89	39	39	68	3	35	71	61	0	0	25	0	11	24	57	0	1	85	10	8	13	13	12	0	4	32	0	140	0	1	11	0	2	2	21	0	3	0	6	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	3643	1256	986	2014	1310	810	310	394	918	958	180	214	67	258	386	157	461	2	474	265	200	49	294	5	82	26	2	68	43	7	40	65	89	0	0	38	0	16	57	42	0	3	106	15	10	10	10	13	0	10	55	0	90	0	1	18	8	0	5	79	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2753	1140	928	3230	801	810	96	663	631	940	111	189	57	282	329	140	416	0	436	227	149	45	288	4	146	24	3	23	33	8	34	73	83	0	0	37	0	11	13	49	0	1	75	16	19	8	12	13	0	5	45	33	59	0	0	9	4	0	1	7	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3380	932	688	1857	732	798	105	390	283	835	108	176	71	257	316	150	377	1	479	246	208	42	302	2	59	44	3	13	20	3	42	51	66	0	0	48	0	14	14	56	0	1	98	21	3	14	17	13	0	1	78	35	136	0	1	10	5	0	0	10	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3087	914	921	1823	628	878	682	265	252	751	177	211	92	277	402	187	435	5	456	254	123	44	332	4	53	33	2	13	13	8	60	53	73	0	0	36	0	14	16	68	0	2	86	1452	0	24	20	13	1	3	79	15	140	0	1	25	8	0	0	6	0	5	0	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	3021	643	1119	1677	514	928	45	320	185	752	46	250	161	302	380	71	396	1	678	239	134	27	505	5	59	18	2	12	18	9	12	57	197	0	0	42	0	31	16	71	0	9	25	0	0	26	18	14	0	2	77	14	247	0	2	18	6	0	2	7	0	7	0	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3376	882	870	1681	556	806	35	281	293	701	75	222	99	465	524	70	242	5	612	267	126	31	489	8	69	25	2	3	24	8	40	78	50	0	0	27	0	16	13	58	0	19	22	1	0	53	21	11	0	3	72	21	229	0	2	24	0	0	1	8	0	7	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3057	655	830	1260	544	895	38	369	315	711	91	175	115	342	479	61	204	0	635	239	103	32	475	13	69	27	2	21	11	8	35	73	49	0	0	26	0	38	14	58	0	2	25	0	0	30	21	10	0	5	57	4	211	0	1	343	8	0	2	10	0	6	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3220	1098	13297	3155	577	799	53	457	291	764	102	259	129	294	452	85	287	3	671	305	174	484	525	84	74	26	3	40	6	13	28	65	15	0	0	39	17	254	30	52	2	2	30	0	6	42	18	14	0	3	92	4	226	0	5	24	0	0	4	6	30	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3326	584	825	884	493	724	76	166	97	620	60	124	34	384	348	49	177	2	388	257	77	19	297	35	61	18	2	41	12	21	22	79	23	0	0	35	0	4	19	70	0	1	30	0	0	44	22	16	0	2	80	3	221	0	2	16	3	0	6	5	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2424	479	689	682	351	386	23	36	37	502	28	134	14	231	153	16	169	2	252	218	78	22	244	23	34	14	0	11	6	5	16	61	25	0	0	12	0	3	5	36	0	0	28	0	0	25	26	8	0	8	18	0	193	0	1	70	0	0	2	4	0	2	0	4	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2858	445	658	647	279	322	26	38	31	444	44	97	15	153	155	15	152	1	242	172	78	23	228	30	42	9	0	12	9	13	9	55	24	0	0	6	0	6	6	54	0	5	22	0	0	26	30	0	1	0	19	0	176	0	1	6	0	0	3	7	0	1	0	8	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3338	411	739	581	279	281	20	24	10	472	29	90	24	111	104	13	136	0	231	198	91	18	219	12	47	7	1	1	14	1	9	47	50	0	0	11	0	2	3	56	0	0	20	0	0	19	64	0	0	4	17	0	161	0	2	20	0	0	1	5	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2730	864	468	339	242	230	15	16	8	326	18	70	15	89	68	8	91	0	256	106	53	11	243	1	29	4	0	1	9	0	5	339	10	0	0	8	0	2	2	72	0	1	34	0	0	17	25	0	0	1	21	0	128	0	0	19	0	0	0	8	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2263	285	219	248	185	154	8	5	11	302	4	29	3	28	51	6	51	0	240	44	52	8	229	3	44	16	0	0	4	0	4	24	6	0	0	8	0	5	2	653	0	3	3	0	0	13	21	0	0	1	9	0	97	0	0	21	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2834	299	165	270	180	157	2	17	2	265	15	15	12	37	50	26	59	0	237	47	48	6	197	0	27	13	0	0	7	0	1	31	5	0	0	4	0	0	0	56	0	5	5	0	0	18	13	19	0	1	17	0	82	0	0	18	0	0	1	8	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2553	216	159	323	335	216	6	8	2	2041	8	26	6	26	40	10	57	0	46	51	56	8	25	0	33	13	0	0	13	2	0	26	0	0	0	12	0	1	0	58	0	0	3	0	0	13	7	0	0	0	11	0	85	0	0	22	0	0	0	5	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2080	130	149	237	195	98	7	24	2	24	6	38	0	24	37	5	62	0	180	56	17	3	100	0	18	9	0	0	14	2	2	16	0	0	0	6	0	0	0	105	0	201	6	0	0	11	15	0	0	0	22	0	69	0	0	8	0	0	0	7	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2829	94	323	229	195	211	4	12	0	21	0	28	4	25	10	3	39	0	669	15	29	10	638	3	15	14	1	0	7	0	3	25	0	0	0	4	0	0	0	39	0	1	3	0	0	11	19	0	0	0	16	1	62	0	0	10	0	0	1	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2181	61	99	95	152	110	13	8	0	7	0	21	0	25	14	2	25	0	34	11	20	8	16	0	13	8	0	3	8	2	0	25	0	0	0	3	0	0	0	2	0	0	9	0	0	8	13	0	0	0	12	0	78	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1320	38	56	46	132	57	7	6	0	7	0	12	3	17	20	3	19	0	14	4	24	6	9	0	13	3	0	0	5	0	2	10	0	0	0	3	0	0	0	2	0	0	1	0	0	11	5	0	0	0	8	0	79	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1027	39	12	45	58	130	4	4	0	5	0	12	1	8	8	2	18	0	444	1	10	2	222	0	13	7	0	0	2	0	1	4	0	0	0	2	0	0	0	2	0	0	1	0	0	8	4	0	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	564	18	3	20	39	41	0	2	0	2	0	5	2	1	7	0	19	0	593	1	4	5	324	0	9	4	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	0	1	0	0	2	3	0	0	0	8	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	367	5	0	9	16	35	0	1	0	0	0	0	1	0	4	0	16	0	63	0	1	2	32	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	6	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	13	0	0	4	15	23	0	1	0	0	0	0	1	0	5	0	6	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	0	0	0	6	1	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
